id,link,bedrooms,bathrooms,area_m2,price,date,condition,location,latitude,longitude
P1753731414_20,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-ii-sc-i-cucuta/192158771,3,3,94,320.000.000,2025-07-28 14:36:54.432713,Usado,"Torcoroma ii sc i, Cúcuta, Norte de santander",7.897410019253,-72.470489988323
P1753731424_0,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159297,7,6,195,1.200.000.000,2025-07-28 14:37:04.216111,Usado,"Popular, Cúcuta, Norte de santander",7.8927653648537,-72.495025544704
P1753731426_1,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158243,3,4,120,800.000.000,2025-07-28 14:37:06.443224,Usado,"Cúcuta, Norte de santander",7.936561344162,-72.50564721064
P1753731428_2,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159900,3,2,80,140.000.000,2025-07-28 14:37:08.300590,Usado,"Cúcuta, Norte de santander",7.9438116524772,-72.510611324478
P1753731430_3,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159469,7,5,330,1.100.000.000,2025-07-28 14:37:10.290963,Usado,"La riviera, Cúcuta, Norte de santander",7.8904880466098,-72.492002963954
P1753731432_4,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159229,3,2,94,420.000.000,2025-07-28 14:37:12.427778,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.8974700336798,-72.498109884379
P1753731434_5,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192158105,1,2,134,160.000.000,2025-07-28 14:37:14.597189,Usado,"El contento, Cúcuta, Norte de santander",7.8817957756257,-72.513989982072
P1753731436_6,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192599216,3,3,102,430.000.000,2025-07-28 14:37:16.766737,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.9063203776691,-72.496237258148
P1753731439_7,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192158352,5,3,239,520.000.000,2025-07-28 14:37:19.232477,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8975234392267,-72.498433268829
P1753731441_8,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192158565,3,3,80,350.000.000,2025-07-28 14:37:21.457212,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.898695118801,-72.503218230668
P1753731444_9,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159802,4,5,570,1.250.000.000,2025-07-28 14:37:24.589238,Usado,"Cúcuta, Bogotá, d.c.",4.6549649749701,-74.092195518315
P1753731447_10,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/11111930,6,3,359,313.171.017,2025-07-28 14:37:27.904913,Usado,"Cúcuta, Norte de santander",7.905863,-72.4983623
P1753731450_11,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192379283,3,2,112,320.000.000,2025-07-28 14:37:30.376984,Usado,"Prados del Este, Cúcuta, Norte de santander",7.9132440994987,-72.471265929293
P1753731453_12,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192177243,4,6,280,680.000.000,2025-07-28 14:37:33.040600,Usado,"Cúcuta, Norte de santander",7.8862388,-72.4913939
P1753731455_13,https://www.fincaraiz.com.co/casa-en-venta-en-trigal-del-norte-cucuta/192159644,3,2,90,135.000.000,2025-07-28 14:37:35.075938,Usado,"Trigal del norte, Cúcuta, Norte de santander",7.8927169087377,-72.499006278813
P1753731457_14,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159721,4,5,188,450.000.000,2025-07-28 14:37:37.377101,Usado,"Cúcuta, Norte de santander",7.8922068027747,-72.501023299992
P1753731459_15,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159763,5,8,490,1.800.000.000,2025-07-28 14:37:39.934809,Usado,"Cúcuta, Norte de santander",7.896187,-72.4805241
P1753731461_16,https://www.fincaraiz.com.co/casa-en-venta-en-santa-helena-cucuta/192276756,3,1,92,240.000.000,2025-07-28 14:37:41.956504,Usado,"Santa helena, Cúcuta, Norte de santander",7.9168050818102,-72.489891334267
P1753731464_17,https://www.fincaraiz.com.co/casa-en-venta-en-san-miguel-cucuta/192184083,5,1,197,180.000.000,2025-07-28 14:37:44.667632,Usado,"San miguel, Cúcuta, Norte de santander",7.886965078249,-72.515661238001
P1753731466_18,https://www.fincaraiz.com.co/casa-en-venta-en-sector-oriental-cucuta/192503773,3,2,90,190.000.000,2025-07-28 14:37:46.901335,Usado,"Sector oriental, Cúcuta, Norte de santander",7.910041137512,-72.48379036661
P1753731469_19,https://www.fincaraiz.com.co/casa-en-venta-en-trigal-del-norte-cucuta/192158902,3,2,90,120.000.000,2025-07-28 14:37:49.191849,Usado,"Trigal del norte, Cúcuta, Norte de santander",7.946290990467,-72.507476589099
P1753731471_20,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159934,5,5,323,950.000.000,2025-07-28 14:37:51.314872,Usado,"Caobos, Cúcuta, Norte de santander",7.8857942,-72.497136
P1753731480_0,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159934,5,5,323,950.000.000,2025-07-28 14:38:00.346126,Usado,"Caobos, Cúcuta, Norte de santander",7.8857942,-72.497136
P1753731482_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192159930,4,5,210,700.000.000,2025-07-28 14:38:02.582832,Usado,"San luis, Cúcuta, Norte de santander",7.887615820782,-72.486904151738
P1753731484_2,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192158642,5,5,350,2.000.000.000,2025-07-28 14:38:04.458786,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8957015412647,-72.498004016343
P1753731486_3,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-siglo-xxi-cucuta/192158814,2,2,63,160.000.000,2025-07-28 14:38:06.528623,Usado,"Torcoroma siglo xxi, Cúcuta, Norte de santander",7.8972227265889,-72.467834529343
P1753731488_4,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158735,5,6,360,670.000.000,2025-07-28 14:38:08.655102,Usado,"Cúcuta, Norte de santander",7.8440317754118,-72.520663318101
P1753731490_5,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159001,8,3,260,350.000.000,2025-07-28 14:38:10.893842,Usado,"Cúcuta, Norte de santander",7.8756324867961,-72.527357243432
P1753731493_6,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192159744,3,3,124,380.000.000,2025-07-28 14:38:13.311626,Usado,"Niza, Cúcuta, Norte de santander",7.9157450790241,-72.485801696712
P1753731495_7,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192493193,8,9,420,1.300.000.000,2025-07-28 14:38:15.341563,Usado,"La ceiba, Cúcuta, Norte de santander",7.931377009299,-72.506293369532
P1753731497_8,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159655,6,3,252,750.000.000,2025-07-28 14:38:17.918923,Usado,"La ceiba, Cúcuta, Norte de santander",7.9078566786161,-72.497300057948
P1753731500_9,https://www.fincaraiz.com.co/casa-en-venta-en-circunvalacion-cucuta/192158242,3,2,141,200.000.000,2025-07-28 14:38:20.271814,Usado,"Circunvalacion, Cúcuta, Norte de santander",7.8795519218352,-72.509679794312
P1753731502_10,https://www.fincaraiz.com.co/casa-en-venta-en-zona-franca-cucuta/192159645,8,6,180,350.000.000,2025-07-28 14:38:22.603531,Usado,"Zona franca, Cúcuta, Norte de santander",7.9272732,-72.4987538
P1753731504_11,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192561036,6,3,101,400.000.000,2025-07-28 14:38:25.024402,Usado,"Prados del Este, Cúcuta, Norte de santander",7.9129901216883,-72.473545074463
P1753731507_12,https://www.fincaraiz.com.co/casa-en-venta-en-las-lomas-i-cucuta/192159510,5,6,351,1.600.000.000,2025-07-28 14:38:27.466763,Usado,"Las lomas i, Cúcuta, Norte de santander",7.87571,-72.49065
P1753731510_13,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192159471,3,2,68,200.000.000,2025-07-28 14:38:30.073000,Usado,"San luis, Cúcuta, Norte de santander",7.8931700000001,-72.48302
P1753731512_14,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/7651752,5,2,442,300.000.000,2025-07-28 14:38:32.599314,Usado,"El contento, Cúcuta, Norte de santander",7.88180685043335,-72.5126953125
P1753731514_15,https://www.fincaraiz.com.co/casa-en-venta-en-buena-esperanza-cucuta/192159901,3,5,220,1.200.000.000,2025-07-28 14:38:34.797956,Usado,"Buena esperanza, Cúcuta, Norte de santander",8.17088,-72.47749
P1753731517_16,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159530,8,6,425,2.800.000.000,2025-07-28 14:38:37.358235,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8931845053174,-72.500336654484
P1753731519_17,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192159857,8,8,380,350.000.000,2025-07-28 14:38:39.720998,Usado,"Atalaya, Cúcuta, Norte de santander",7.9120499,-72.5116578
P1753731522_18,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158618,4,3,214,750.000.000,2025-07-28 14:38:42.424501,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.906555134105,-72.498476085129
P1753731525_19,https://www.fincaraiz.com.co/casa-en-venta-en-los-acacios-cucuta/192159819,9,5,130,450.000.000,2025-07-28 14:38:45.389303,Usado,"Los acacios, Cúcuta, Norte de santander",7.9047065421721,-72.489342212612
P1753731528_20,https://www.fincaraiz.com.co/casa-en-venta-en-rosal-del-norte-cucuta/192159841,3,2,99,200.000.000,2025-07-28 14:38:48.376607,Usado,"Rosal del norte, Cúcuta, Norte de santander",7.9137923,-72.5111866
P1753731537_0,https://www.fincaraiz.com.co/casa-en-venta-en-rincon-de-los-prados-cucuta/192213985,3,4,161,440.000.000,2025-07-28 14:38:57.450935,Usado,"Rincon de los prados, Cúcuta, Norte de santander",7.904866,-72.484684
P1753731539_1,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159916,6,4,390,600.000.000,2025-07-28 14:38:59.483853,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.8991176643561,-72.491952952805
P1753731541_2,https://www.fincaraiz.com.co/casa-en-venta-en-bellavista-cucuta/192159637,3,4,350,600.000.000,2025-07-28 14:39:01.769966,Usado,"Bellavista, Cúcuta, Norte de santander",7.8884872610985,-72.494736202061
P1753731544_3,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192158617,8,6,455,1.300.000.000,2025-07-28 14:39:04.959641,Usado,"La riviera, Cúcuta, Norte de santander",7.8907321083392,-72.488723433586
P1753731546_4,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192158220,3,3,114,350.000.000,2025-07-28 14:39:06.829080,Usado,"Niza, Cúcuta, Norte de santander",7.922900771874,-72.489986548891
P1753731548_5,https://www.fincaraiz.com.co/casa-en-venta-en-trigal-del-norte-cucuta/192158169,3,1,80,130.000.000,2025-07-28 14:39:08.732394,Usado,"Trigal del norte, Cúcuta, Norte de santander",7.9442228720628,-72.507065803281
P1753731550_6,https://www.fincaraiz.com.co/casa-en-venta-en-nuevo-escobal-cucuta/192158877,2,1,93,160.000.000,2025-07-28 14:39:10.842502,Usado,"Nuevo escobal, Cúcuta, Norte de santander",7.9155254822903,-72.463746660105
P1753731553_7,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192183872,4,4,210,485.000.000,2025-07-28 14:39:13.509134,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.8957668678476,-72.499032313721
P1753731557_9,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192514676,6,4,206,500.000.000,2025-07-28 14:39:17.990065,Usado,"Cúcuta, Norte de santander",7.913205,-72.474969
P1753731560_10,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192159076,3,1,61,180.000.000,2025-07-28 14:39:20.295132,Usado,"Paramo, Cúcuta, Norte de santander",7.8806516050017,-72.504673719422
P1753731562_11,https://www.fincaraiz.com.co/casa-en-venta-en-bellavista-cucuta/192158634,4,2,159,550.000.000,2025-07-28 14:39:22.773124,Usado,"Bellavista, Cúcuta, Norte de santander",7.8696389659777,-72.49035667206
P1753731565_12,https://www.fincaraiz.com.co/casa-en-venta-en-ciudad-jardin-cucuta/192159555,7,2,311,380.000.000,2025-07-28 14:39:25.464383,Usado,"Ciudad jardin, Cúcuta, Norte de santander",7.90912,-72.48895
P1753731567_13,https://www.fincaraiz.com.co/casa-en-venta-en-ub-san-martin-cucuta/192345179,6,3,104,300.000.000,2025-07-28 14:39:27.733839,Usado,"Ub san martin, Cúcuta, Norte de santander",7.9110937376758,-72.468011675955
P1753731569_14,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192547401,6,4,400,2.200.000.000,2025-07-28 14:39:29.881666,Usado,"Cúcuta, Norte de santander",7.885102914717,-72.491707441776
P1753731572_15,https://www.fincaraiz.com.co/casa-en-venta-en-los-acacios-cucuta/192158988,3,5,394,750.000.000,2025-07-28 14:39:32.221669,Usado,"Los acacios, Cúcuta, Norte de santander",7.9062,-72.48927
P1753731574_16,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192158143,9,9,400,700.000.000,2025-07-28 14:39:34.693588,Usado,"La libertad, Cúcuta, Norte de santander",7.882302996265,-72.482902292496
P1753731576_17,https://www.fincaraiz.com.co/casa-en-venta-en-el-rosal-cucuta/192159610,6,4,170,490.000.000,2025-07-28 14:39:36.808950,Usado,"El rosal, Cúcuta, Norte de santander",7.8733569256394,-72.501297586314
P1753731579_18,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192315492,4,4,230,310.000.000,2025-07-28 14:39:39.523930,Usado,"Atalaya, Cúcuta, Norte de santander",7.9110002712345,-72.525322437286
P1753731581_19,https://www.fincaraiz.com.co/casa-en-venta-en-palmeras-cucuta/192638487,4,5,223,1.700.000.000.000,2025-07-28 14:39:41.944019,Usado,"Palmeras, Cúcuta, Norte de santander",7.9085832,-72.5328582
P1753731584_20,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159807,3,2,150,550.000.000,2025-07-28 14:39:44.147601,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.896418279859,-72.496444702083
P1753731594_0,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159227,5,4,318,650.000.000,2025-07-28 14:39:54.100517,Usado,"Popular, Cúcuta, Norte de santander",7.8922000000001,-72.4955
P1753731596_1,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159807,3,2,150,550.000.000,2025-07-28 14:39:56.045098,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.896418279859,-72.496444702083
P1753731598_2,https://www.fincaraiz.com.co/casa-en-venta-en-callejon-cucuta/192158547,8,4,300,290.000.000,2025-07-28 14:39:58.267065,Usado,"Callejon, Cúcuta, Norte de santander",7.8965657790458,-72.509505328599
P1753731600_3,https://www.fincaraiz.com.co/casa-en-venta-en-el-bosque-cucuta/192271977,4,4,114,380.000.000,2025-07-28 14:40:00.694720,Usado,"El bosque, Cúcuta, Norte de santander",7.911367690149,-72.502641124885
P1753731602_4,https://www.fincaraiz.com.co/casa-en-venta-en-prados-club-cucuta/192582109,3,4,134,360.000.000,2025-07-28 14:40:02.949142,Usado,"Prados club, Cúcuta, Norte de santander",7.9030593705507,-72.485604286194
P1753731605_5,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-norte-cucuta/192612705,3,3,92,220.000.000,2025-07-28 14:40:05.244008,Usado,"Prados del norte, Cúcuta, Norte de santander",7.9163153530451,-72.491244849625
P1753731608_6,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159774,7,6,265,650.000.000,2025-07-28 14:40:08.482224,Usado,"La ceiba, Cúcuta, Norte de santander",7.9063438775119,-72.49419164651
P1753731610_7,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159718,5,5,300,1.800.000.000,2025-07-28 14:40:10.975941,Usado,"Popular, Cúcuta, Norte de santander",7.8890971,-72.4966896
P1753731614_8,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192158807,3,5,290,560.000.000,2025-07-28 14:40:14.163854,Usado,"Niza, Cúcuta, Norte de santander",7.91656,-72.48648
P1753731616_9,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159328,3,3,157,400.000.000,2025-07-28 14:40:16.351120,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8968126171561,-72.502858935477
P1753731619_10,https://www.fincaraiz.com.co/casa-en-venta-en-ub-san-martin-cucuta/192574391,14,6,320,250.000.000,2025-07-28 14:40:19.567618,Usado,"Ub san martin, Cúcuta, Norte de santander",7.9075492261177,-72.471635341644
P1753731621_11,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159799,5,4,275,600.000.000,2025-07-28 14:40:21.679078,Usado,"Popular, Cúcuta, Norte de santander",7.8922000000001,-72.4955
P1753731624_12,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/7921854,3,5,299,600.000.000,2025-07-28 14:40:24.366637,Usado,"Popular, Cúcuta, Norte de santander",7.89199924468994,-72.4960403442383
P1753731626_13,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta-san-cayetano/192158479,2,2,41,100.000.000,2025-07-28 14:40:26.386002,Usado,"Cúcuta, Norte de santander",7.8876333613282,-72.548335058527
P1753731629_14,https://www.fincaraiz.com.co/casa-en-venta-en-zulima-cucuta/192158659,4,3,152,315.000.000,2025-07-28 14:40:29.331245,Usado,"Zulima, Cúcuta, Norte de santander",7.9120521952313,-72.49038654274
P1753731631_15,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/7767305,4,4,273,475.000.000,2025-07-28 14:40:31.479248,Usado,"Popular, Cúcuta, Norte de santander",7.89205021309917,-72.4961048596176
P1753731633_16,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192159477,7,4,130,260.000.000,2025-07-28 14:40:33.878274,Usado,"Atalaya, Cúcuta, Norte de santander",7.9028367363992,-72.516958236629
P1753731636_17,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158484,4,4,78,350.000.000,2025-07-28 14:40:36.634059,Usado,"Cúcuta, Norte de santander",7.9430820863857,-72.503816119352
P1753731638_18,https://www.fincaraiz.com.co/casa-en-venta-en-gratamina-cucuta/192158917,5,4,108,360.000.000,2025-07-28 14:40:38.932376,Usado,"Gratamina, Cúcuta, Norte de santander",7.913141688567,-72.486924165279
P1753731641_19,https://www.fincaraiz.com.co/casa-en-venta-en-loma-de-bolivar-cucuta/192158789,4,3,160,290.000.000,2025-07-28 14:40:41.783137,Usado,"Loma de bolivar, Cúcuta, Norte de santander",7.8881523495732,-72.516157206956
P1753731644_20,https://www.fincaraiz.com.co/casa-en-venta-en-portachuela-cucuta/192159868,6,5,135,385.000.000,2025-07-28 14:40:44.129069,Usado,"Portachuela, Cúcuta, Norte de santander",7.9109766268561,-72.501208305293
P1753731653_0,https://www.fincaraiz.com.co/casa-en-venta-en-portachuela-cucuta/192159868,6,5,135,385.000.000,2025-07-28 14:40:53.327375,Usado,"Portachuela, Cúcuta, Norte de santander",7.9109766268561,-72.501208305293
P1753731655_1,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159484,9,7,313,600.000.000,2025-07-28 14:40:55.963010,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8972610084819,-72.501765266061
P1753731658_2,https://www.fincaraiz.com.co/casa-en-venta-en-ub-playa-hermosa-cucuta/192659067,4,4,163,470.000.000,2025-07-28 14:40:58.450399,Usado,"Ub playa hermosa, Cúcuta, Norte de santander",7.906176492262,-72.482769069138
P1753731661_3,https://www.fincaraiz.com.co/casa-en-venta-en-portachuela-cucuta/192159659,3,3,85,350.000.000,2025-07-28 14:41:01.634721,Usado,"Portachuela, Cúcuta, Norte de santander",7.8903280456614,-72.513049502086
P1753731666_4,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192159810,3,1,156,320.000.000,2025-07-28 14:41:06.693983,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.8899474,-72.4988648
P1753731668_5,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159646,3,3,361,1.500.000.000,2025-07-28 14:41:08.893529,Usado,"Caobos, Cúcuta, Norte de santander",7.8832276,-72.4962608
P1753731671_6,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios/192159742,3,3,250,750.000.000,2025-07-28 14:41:11.394399,Usado,"Los patios, Norte de santander",8.16285,-72.45965
P1753731675_7,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192159863,4,2,125,170.000.000,2025-07-28 14:41:15.379633,Usado,"Paramo, Cúcuta, Norte de santander",7.8792674537641,-72.503500837993
P1753731678_8,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159435,5,4,210,520.000.000,2025-07-28 14:41:18.713018,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.8991114453604,-72.491912841797
P1753731680_9,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158201,4,2,116,390.000.000,2025-07-28 14:41:20.706890,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.9099880739276,-72.494659423828
P1753731684_10,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192346789,6,4,119,350.000.000,2025-07-28 14:41:24.485626,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.8934851882039,-72.490028858119
P1753731686_11,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192159312,4,3,166,315.000.000,2025-07-28 14:41:26.818131,Usado,"La libertad, Cúcuta, Norte de santander",7.8909164660086,-72.477069494489
P1753731690_12,https://www.fincaraiz.com.co/casa-en-venta-en-san-miguel-cucuta/192158568,6,2,250,320.000.000,2025-07-28 14:41:30.331790,Usado,"San miguel, Cúcuta, Norte de santander",7.887511388939,-72.518174228135
P1753731692_13,https://www.fincaraiz.com.co/casa-en-venta-en-zona-franca-cucuta/192158628,3,3,134,350.000.000,2025-07-28 14:41:32.786769,Usado,"Zona franca, Cúcuta, Norte de santander",7.9210498353989,-72.496180114213
P1753731694_14,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192158718,3,2,140,220.000.000,2025-07-28 14:41:34.857881,Usado,"Sevilla, Cúcuta, Norte de santander",7.911321186172,-72.504891929093
P1753731696_15,https://www.fincaraiz.com.co/casa-en-venta-en-ciudad-jardin-cucuta/192159734,3,3,127,350.000.000,2025-07-28 14:41:36.992302,Usado,"Ciudad jardin, Cúcuta, Norte de santander",7.9112812153221,-72.486888942185
P1753731699_16,https://www.fincaraiz.com.co/casa-en-venta-en-el-llano-cucuta/192158569,3,4,300,380.000.000,2025-07-28 14:41:39.360262,Usado,"El llano, Cúcuta, Norte de santander",7.888451846677,-72.509591159287
P1753731701_17,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158365,4,4,149,560.000.000,2025-07-28 14:41:41.611357,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.9040855328134,-72.498614168766
P1753731705_18,https://www.fincaraiz.com.co/casa-en-venta-en-la-sabana-cucuta/192158930,3,2,105,300.000.000,2025-07-28 14:41:45.067059,Usado,"La sabana, Cúcuta, Norte de santander",7.933423757818,-72.518179995057
P1753731708_19,https://www.fincaraiz.com.co/casa-en-venta-en-tasajero-cucuta/192159847,4,3,120,260.000.000,2025-07-28 14:41:48.049213,Usado,"Tasajero, Cúcuta, Norte de santander",7.9203056798267,-72.491999525737
P1753731778_0,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192655270,4,4,390,680.000,2025-07-28 14:42:58.650632,Usado,"Latino, Cúcuta, Norte de santander",7.889314,-72.499865
P1753731780_1,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192158588,6,3,250,200.000.000,2025-07-28 14:43:00.961225,Usado,"Sevilla, Cúcuta, Norte de santander",7.9009016139085,-72.507702884141
P1753731783_2,https://www.fincaraiz.com.co/casa-en-venta-en-carora-cucuta/192337009,5,4,202,320.000.000,2025-07-28 14:43:03.531288,Usado,"Carora, Cúcuta, Norte de santander",7.892670011098,-72.512249971047
P1753731785_3,https://www.fincaraiz.com.co/casa-en-venta-en-bocono-cucuta/192159102,3,2,82,200.000.000,2025-07-28 14:43:05.916625,Usado,"Bocono, Cúcuta, Norte de santander",7.8947719684595,-72.466865764363
P1753731788_4,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158305,5,3,63,260.000.000,2025-07-28 14:43:08.073516,Usado,"Cúcuta, Norte de santander",7.9064345526644,-72.515569522873
P1753731790_5,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159343,4,5,432,1.350.000.000,2025-07-28 14:43:10.396471,Usado,"Caobos, Cúcuta, Norte de santander",7.885420213585,-72.495048344135
P1753731793_6,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159915,4,3,272,1.100.000.000,2025-07-28 14:43:13.177077,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.8983369993483,-72.489215880632
P1753731795_7,https://www.fincaraiz.com.co/casa-en-venta-en-colsag-cucuta/192158605,4,3,160,350.000.000,2025-07-28 14:43:15.132801,Usado,"Colsag, Cúcuta, Norte de santander",7.8933275192744,-72.48744684166
P1753731800_8,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192158646,4,3,149,230.000.000,2025-07-28 14:43:20.399748,Usado,"La cabrera, Cúcuta, Norte de santander",7.879314190962,-72.501201209488
P1753731803_9,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159599,4,5,154,400.000.000,2025-07-28 14:43:23.094820,Usado,"La riviera, Cúcuta, Norte de santander",7.8905154117667,-72.492820769548
P1753731805_10,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192394569,4,6,232,440.000.000,2025-07-28 14:43:25.225323,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.904851011888,-72.494862886376
P1753731807_11,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192159298,6,2,168,220.000.000,2025-07-28 14:43:27.836213,Usado,"La libertad, Cúcuta, Norte de santander",7.8845071689201,-72.479528377004
P1753731810_12,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158955,6,3,302,380.000.000,2025-07-28 14:43:30.017659,Usado,"Atalaya, Cúcuta, Norte de santander",7.9042495855425,-72.521284103132
P1753731813_13,https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-cucuta/192159186,3,1,110,160.000.000,2025-07-28 14:43:33.016493,Usado,"Aeropuerto, Cúcuta, Norte de santander",7.9349442554242,-72.503199577332
P1753731816_14,https://www.fincaraiz.com.co/casa-en-venta-en-colsag-cucuta/192159758,4,2,200,370.000.000,2025-07-28 14:43:36.720917,Usado,"Colsag, Cúcuta, Norte de santander",7.8960075,-72.5001339
P1753731819_15,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192158949,7,2,205,290.000.000,2025-07-28 14:43:39.280115,Usado,"La cabrera, Cúcuta, Norte de santander",7.8781039170814,-72.498912334377
